state,district,total_enrolments,total_updates,age_18_greater,bio_age_5_17,erp_score,icmp_score,ami_score,last_mile_density,ghost_flag
Chhattisgarh,Raigarh,6038.0,295248.0,38.0,48118.0,21.047998099730744,100.88948533810493,0.9094660894660894,0.0017458227238923998,True
Chhattisgarh,Raipur,9226.0,390971.0,59.0,79086.0,17.402310321046784,73.83809514314855,0.8791058329659681,0.00033465496296474997,True
Chhattisgarh,Rajnandgaon,5610.0,340655.0,34.0,65726.0,35.391607000795545,165.4097030039984,0.9187188110219137,0.0011754628625153683,True
Chhattisgarh,Sakti,568.0,14572.0,4.0,715.0,0.7792642140468228,13.432791845835325,0.6911371237458194,0.0016722408026755853,True
Chhattisgarh,Sarangarh-Bilaigarh,233.0,9825.0,3.0,137.0,0.178475935828877,11.17430926916221,0.6585561497326202,0.0017825311942959,False
Chhattisgarh,Sukma,2463.0,47061.0,125.0,16236.0,26.318112577510323,65.14642143900551,0.914435095421011,0.007953246035382654,True
Chhattisgarh,Surajpur,3766.0,129706.0,7.0,29763.0,18.58579237078847,70.33284345439047,0.9082035793512802,0.0005687075455709824,True
Chhattisgarh,Surguja,4443.0,230847.0,12.0,40293.0,23.000935022288836,117.11306949770587,0.8763274492781582,0.0004879005031473939,True
Chhattisgarh,Uttar Bastar Kanker,1148.0,48940.0,10.0,8445.0,5.024634426420141,25.39384988908798,0.8469213326356183,0.001984126984126984,True
Dadra & Nagar Haveli,Dadra & Nagar Haveli,32.0,874.0,0.0,80.0,0.5128205128205128,5.1506410256410255,0.7102564102564103,0.0,True
Dadra and Nagar Haveli,Dadra and Nagar Haveli,871.0,37794.0,4.0,12596.0,23.61887254901961,59.152705917735545,0.9041531997414349,0.002052359405300582,True
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,107.0,3804.0,8.0,573.0,1.8522727272727273,10.752705627705629,0.6999458874458874,0.006673881673881673,True
Dadra and Nagar Haveli and Daman and Diu,Daman,83.0,2316.0,11.0,218.0,1.0921273031825796,10.690536013400335,0.6623534338358459,0.022194304857621437,True
Dadra and Nagar Haveli and Daman and Diu,Diu,22.0,400.0,4.0,15.0,0.09929078014184398,2.8049645390070923,0.6280141843971631,0.010638297872340425,False
Daman & Diu,Daman,11.0,1885.0,0.0,376.0,2.0380434782608696,10.059782608695652,0.7760869565217392,0.0,True
Daman & Diu,Diu,15.0,1119.0,0.0,191.0,0.8268398268398268,4.777777777777778,0.7125541125541125,0.0,True
Daman and Diu,Daman,79.0,5576.0,0.0,2652.0,8.459935897435898,16.670673076923077,0.9006410256410257,0.0,True
Daman and Diu,Diu,74.0,3434.0,0.0,2003.0,6.567213114754098,10.569398907103825,0.8360655737704918,0.0,True
Darbhanga,Near University Thana,0.0,2.0,0.0,0.0,0.0,1.0,0.6,0.0,False
Delhi,Central Delhi,4592.0,118625.0,224.0,30066.0,21.006860631163708,76.18014637350684,0.8701945622944538,0.018779599299442194,True
Delhi,East Delhi,16932.0,369634.0,387.0,78860.0,40.174333343658496,168.86893057743066,0.8800162798394771,0.004957716388316944,True
Delhi,Najafgarh,37.0,1119.0,0.0,56.0,0.5091743119266054,9.637614678899082,0.6788990825688074,0.0,True
Delhi,New Delhi,1689.0,9865.0,219.0,3147.0,6.9846349297665276,20.829706601466995,0.8054496893996732,0.01385612716361492,True
Delhi,North Delhi,5143.0,176412.0,85.0,36776.0,59.29579433028031,275.3349866647038,0.91116299689563,0.007936655825207214,True
Delhi,North East,2099.0,61417.0,2.0,2566.0,5.935719373219373,130.9324026053334,0.8439338558693398,0.00045116174148432213,True
Delhi,North East   *,2.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,False
Delhi,North East Delhi,16594.0,342137.0,87.0,107226.0,129.14525572577114,382.4703066692789,0.8955870084453079,0.0016320336891986807,True
Delhi,North West Delhi,21444.0,751291.0,481.0,175920.0,57.20426117765308,233.18034006957348,0.9048843667045428,0.010152741371195035,True
Delhi,Shahdara,1802.0,38829.0,71.0,3311.0,4.977419646836007,53.03643240407948,0.7929286480217087,0.012901015700123333,True
Delhi,South Delhi,17426.0,511816.0,587.0,126761.0,38.48389434423628,146.1868338354677,0.9013561975392708,0.019422032222118454,True
Delhi,South East Delhi,73.0,1869.0,7.0,256.0,2.0942622950819674,13.103005464480875,0.746516393442623,0.017076502732240435,True
Delhi,South West Delhi,12395.0,361609.0,479.0,87847.0,20.787265404369712,77.65918827229859,0.8864546878857876,0.016045233907121034,True
Delhi,West Delhi,24692.0,464852.0,1412.0,93338.0,36.23599382960774,166.08892955990038,0.8948414438368153,0.011581599131865052,True
Goa,Bardez,2.0,72.0,0.0,9.0,0.14516129032258066,1.1612903225806452,0.6580645161290322,0.0,False
Goa,Bicholim,0.0,4.0,0.0,0.0,0.0,1.0,0.6,0.0,False
Goa,North Goa,1646.0,61771.0,113.0,20670.0,4.1893150839247495,11.263628543538704,0.8459018311992289,0.008775123355394817,True
Goa,South Goa,1184.0,50171.0,70.0,17458.0,4.673986179305328,12.17258982152599,0.8432819603564284,0.0075160851756596436,True
Goa,Tiswadi,0.0,6.0,0.0,0.0,0.0,1.0,0.6,0.0,False
Gujarat,Ahmadabad,6867.0,25489.0,240.0,1049.0,0.23337098451141383,5.35744323901201,0.647319640654614,0.0002404855162748022,True
Gujarat,Ahmedabad,23895.0,750343.0,724.0,192402.0,16.84360709725062,58.666039708874074,0.8772107379375712,0.01198434102368127,True
Gujarat,Amreli,5047.0,104537.0,264.0,37238.0,8.540020933300301,21.203732236360008,0.8524098776056607,0.009026507189518751,True
Gujarat,Anand,8123.0,165682.0,626.0,55893.0,7.359299866216183,19.474786511784362,0.8431497962829617,0.01598927549049358,True
Gujarat,Arvalli,2689.0,41014.0,127.0,20766.0,8.520548570209318,15.225535499708274,0.8777920877088699,0.009339071942268561,True
Gujarat,Banas Kantha,13525.0,1114.0,782.0,65.0,0.11009651588574451,1.8321736589062394,0.6348072942650981,0.0075321150976231255,False
Gujarat,Banaskantha,20694.0,250998.0,1875.0,84478.0,18.792658167288305,48.42156564248503,0.8952786618228231,0.02000136452759798,True
Gujarat,Bharuch,5436.0,142040.0,121.0,45084.0,8.897746597056788,24.41265335859847,0.8634381393006642,0.004354134943297267,True
Gujarat,Bhavnagar,11641.0,213297.0,512.0,71207.0,12.062529688722336,31.95317108442639,0.8678361767822019,0.013169166779281129,True
Gujarat,Botad,3197.0,25953.0,199.0,11510.0,6.531029520503205,13.606458094125802,0.8378304509709674,0.019343085892468907,True
Gujarat,Chhotaudepur,4450.0,47161.0,656.0,20226.0,8.19659358711113,18.058600314717975,0.8699697745994088,0.026862220268457557,True
Gujarat,Dahod,12061.0,169868.0,1310.0,67919.0,24.31761219703315,56.9972041893445,0.894629424438544,0.017175360376942207,True
Gujarat,Dang,872.0,0.0,162.0,0.0,0.0,0.0,0.5417612508862119,0.19412916371262723,False
Gujarat,Devbhumi Dwarka,2801.0,34310.0,255.0,19362.0,9.818838980317818,15.424122923977551,0.8595353123787349,0.01920488666631802,True
Gujarat,Dohad,13407.0,22601.0,670.0,2324.0,1.0430480211620405,9.920843230824415,0.6958091924064826,0.0013933617866719252,True
Gujarat,Gandhinagar,7980.0,157726.0,1111.0,40230.0,6.905390877949528,22.34136382481866,0.82683999713783,0.01815467399814876,True
Gujarat,Gir Somnath,6289.0,53411.0,412.0,26541.0,11.128738722525567,19.32162746049127,0.88152872957301,0.014810352331842047,True
Gujarat,Jamnagar,6946.0,135983.0,310.0,44376.0,7.320756278304119,19.8095484319618,0.8339610851662341,0.006962643278514528,True
Gujarat,Junagadh,6647.0,153540.0,103.0,37709.0,6.322058306989814,22.442910502814076,0.8416148786525499,0.0036133930129134805,True
Gujarat,Kachchh,11891.0,212214.0,637.0,77354.0,10.590933866837023,25.704244205126773,0.8528474906713075,0.012885090776407641,True
Gujarat,Kheda,9134.0,186068.0,620.0,54923.0,8.290001980010778,24.818513199807693,0.8449764337478884,0.016984560693766183,True
Gujarat,Mahesana,7706.0,166618.0,374.0,48966.0,7.985243033998113,24.12585966689937,0.8430627398170013,0.008598778010797265,True
Gujarat,Mahisagar,2950.0,42101.0,154.0,19863.0,10.216652588260777,19.02218419051217,0.8837688455500655,0.01011283766308224,True
Gujarat,Morbi,10628.0,58502.0,883.0,25530.0,10.615038852774466,19.716015203831095,0.8721379545678523,0.0298201328175934,True
Gujarat,Narmada,1650.0,59325.0,34.0,17112.0,11.739307298930731,35.96549028996728,0.8691306369130637,0.006604901374775852,True
Gujarat,Navsari,3340.0,82529.0,114.0,27264.0,6.215109675001299,16.40765266472114,0.8330676601543611,0.004179446515237995,True
Gujarat,Panch Mahals,1410.0,810.0,100.0,23.0,0.05463182897862233,1.8052256532066508,0.6215032965242884,0.0011647835572018235,False
Gujarat,Panchmahals,7480.0,150560.0,338.0,43354.0,10.866829652484864,33.29539161531555,0.8686132542037586,0.006370894829857846,True
Gujarat,Patan,9810.0,112290.0,781.0,38110.0,10.008500004879542,27.02187974765828,0.8696324863573129,0.020884108022734316,True
Gujarat,Porbandar,2840.0,49145.0,192.0,15345.0,7.481952636766392,21.886635105228862,0.8311051882460972,0.013189126827204039,True
Gujarat,Rajkot,21943.0,344001.0,1183.0,95612.0,11.239836224251906,33.73716233039091,0.8424516185946821,0.008496971033321296,True
Gujarat,Sabar Kantha,2452.0,1368.0,157.0,61.0,0.08947368421052632,1.8315538847117794,0.6318909197799226,0.0009651044929897271,False
Gujarat,Sabarkantha,6081.0,146288.0,384.0,40663.0,7.126363278867659,23.439726031591373,0.8410728878771375,0.013904088289604538,True
Gujarat,Surat,33017.0,715194.0,844.0,170754.0,13.238969784165443,47.84589288602141,0.8504831627854662,0.00821190925255283,True
Gujarat,Surendra Nagar,8352.0,146129.0,412.0,49106.0,11.303809363513599,29.740913880662156,0.8545708049416625,0.014093376931755629,True
Gujarat,Surendranagar,1454.0,1524.0,78.0,53.0,0.07686676427525622,2.046608101512933,0.6265580740700704,0.00029690292895038443,False
Gujarat,Tapi,2676.0,56552.0,175.0,18433.0,7.391259691792942,19.78025055264592,0.8529318276871601,0.014026760714492244,True
Gujarat,The Dangs,1681.0,38295.0,92.0,14433.0,18.047561200982255,42.89158674118984,0.8850292397660818,0.004985017189320305,True
Gujarat,Vadodara,14802.0,329678.0,594.0,81297.0,8.091574427278676,28.713477292116,0.8604879149657396,0.008684628570657306,True
Gujarat,Valsad,8882.0,147543.0,243.0,45889.0,9.807732523996277,28.354716204629387,0.8731106342261385,0.005552136482969865,True
Haryana,Akhera,0.0,1.0,0.0,0.0,0.0,1.0,0.6,0.0,False
Haryana,Ambala,4054.0,119107.0,42.0,30835.0,12.737889714452216,40.09838171197673,0.8709209351254805,0.0017708912353496494,True
Haryana,Bhiwani,4435.0,148740.0,17.0,45042.0,14.202854065697363,39.537580652009275,0.9114754981152398,0.0007186450239762034,True
Haryana,Charkhi Dadri,1113.0,23314.0,0.0,3359.0,2.5417300862506345,14.958861466375568,0.8121258244545915,0.0,True
Haryana,Faridabad,23218.0,322860.0,459.0,76673.0,20.795077526661327,74.08246344548532,0.8839630737894015,0.008171181546207685,True
Haryana,Fatehabad,3422.0,133678.0,10.0,38504.0,26.933550410033767,78.48501560228904,0.9062228654124458,0.0013069660681816978,True
Haryana,Gurgaon,8640.0,210037.0,250.0,43339.0,10.476540867387762,44.6110848271204,0.8648902098797527,0.010401916840940618,True
Haryana,Gurugram,2636.0,0.0,207.0,0.0,0.0,0.0,0.5584901279285148,0.13836624023828373,False
Haryana,Hisar,6512.0,209718.0,20.0,66597.0,27.512825166364184,71.97203341144242,0.8969525105868118,0.0006812859126833718,True
Haryana,Jhajjar,3407.0,99184.0,11.0,29160.0,12.529583702391497,35.186217512824086,0.8992535348355589,0.0003479035377315178,True
Haryana,Jhajjar *,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,False
Haryana,Jind,4980.0,157251.0,0.0,42672.0,29.97641509433962,87.7440378426032,0.9121915820029027,0.0,True
Haryana,Kaithal,4125.0,141126.0,24.0,41998.0,29.597038152610445,79.44884728633032,0.9193524096385542,0.0009758068973140268,True
Haryana,Karnal,5116.0,167737.0,10.0,40408.0,20.588213184021566,72.78333559355323,0.9082090364725095,0.0006889114333316837,True
Haryana,Kurukshetra,2998.0,114396.0,11.0,28308.0,18.67627457002457,62.5054728608487,0.9051351351351351,7.906843013225992e-05,True
Haryana,Mahendragarh,3353.0,86491.0,30.0,23847.0,23.033146829433704,65.38096980209717,0.9219735503560529,0.003512086421547256,True
Haryana,Mewat,10241.0,159261.0,31.0,50097.0,50.92173085937565,129.08149652745303,0.9139823496966354,0.0006284987925837035,True
Haryana,Nuh,1506.0,0.0,42.0,0.0,0.0,0.0,0.5909929906542056,0.030023364485981308,False
Haryana,Palwal,6526.0,152772.0,5.0,42279.0,45.081075685514655,136.16820028270138,0.9145293875873407,0.0009399020177539673,True
Haryana,Panchkula,1736.0,81003.0,9.0,22295.0,10.6698817622287,34.66416047509342,0.8619922254616132,0.0013767411726595398,True
Haryana,Panipat,8524.0,181935.0,65.0,44288.0,18.772842554728367,71.62646992718294,0.8902769996887644,0.0017335104049308538,True
Haryana,Rewari,3205.0,108279.0,8.0,31169.0,15.892677712453233,46.051227516207625,0.8982985925530019,0.001038405741772925,True
Haryana,Rohtak,4349.0,114377.0,61.0,29672.0,13.392565184892055,43.01260963449764,0.8814035087719299,0.0007224297717780953,True
Haryana,Sirsa,4412.0,175484.0,2.0,48952.0,26.490909961685823,79.44166511845302,0.9147126436781609,3.380662609871535e-05,True
Haryana,Sonipat,6111.0,168800.0,63.0,43256.0,15.433700692433119,49.91596742474793,0.9107238331139287,0.0011560241032613733,True
Haryana,Yamuna Nagar,4334.0,164701.0,8.0,41465.0,23.58536971134836,76.74492770947853,0.8986951364175564,0.0007771099267634199,True
Haryana,Yamunanagar,74.0,1437.0,0.0,163.0,0.5845323741007195,4.630335731414868,0.7057553956834532,0.0,True
Himachal Pradesh,Bilaspur,1204.0,31527.0,0.0,11009.0,4.120683183183183,10.460049335049336,0.8621621621621622,0.0,True
Himachal Pradesh,Chamba,2133.0,58416.0,8.0,18785.0,6.964402515723271,17.95068559009125,0.8788867924528303,0.0009874213836477987,True
Himachal Pradesh,Hamirpur,1434.0,33893.0,1.0,12446.0,2.7681433659839714,6.89562131620235,0.8455699020480856,7.420599584446422e-05,True
Himachal Pradesh,Kangra,4942.0,137409.0,31.0,51703.0,4.920272550705257,11.434939738942031,0.866170758111249,0.001101665233865062,True
Himachal Pradesh,Kinnaur,190.0,5952.0,7.0,2396.0,2.0890930300379122,4.974336541265675,0.8412802566345874,0.0030621172353455816,True
Himachal Pradesh,Kullu,1509.0,33748.0,132.0,12925.0,4.56224244630506,10.515557984957804,0.8531656179035138,0.009797431315371835,True
Himachal Pradesh,Lahaul and Spiti,3.0,107.0,0.0,15.0,0.15463917525773196,1.1030927835051547,0.6618556701030928,0.0,False
Himachal Pradesh,Lahul & Spiti,45.0,945.0,0.0,114.0,0.2702380952380952,2.1957936507936506,0.6719047619047619,0.0,False
Himachal Pradesh,Lahul and Spiti,37.0,1054.0,0.0,595.0,1.4042553191489362,2.4495665878644606,0.8364066193853428,0.0,True
Himachal Pradesh,Mandi,3058.0,86955.0,12.0,32462.0,5.204251782746233,12.306204378164326,0.8580236984612085,0.0007908423140850356,True
Himachal Pradesh,Shimla,2124.0,60513.0,25.0,22554.0,3.985615168371314,9.634966736415688,0.8607153537891021,0.0014982953525928583,True
Himachal Pradesh,Sirmaur,1952.0,56493.0,8.0,17819.0,9.951118631321677,26.771694732227726,0.8772974243278812,0.001212633953750705,True
Himachal Pradesh,Solan,1465.0,46022.0,6.0,18059.0,6.601070450585014,14.36404614802673,0.8702265372168285,0.0009957679860592482,True
Himachal Pradesh,Una,1538.0,44685.0,0.0,16781.0,4.755425471159337,11.132649370427783,0.86087949743004,0.0,True
Jaipur,Near meera hospital,0.0,2.0,0.0,0.0,0.0,1.0,0.6,0.0,False
Jammu & Kashmir,Anantnag,4.0,18.0,0.0,5.0,0.22727272727272727,0.8181818181818182,0.6909090909090909,0.0,False
Jammu & Kashmir,Badgam,2.0,16.0,0.0,6.0,0.3125,0.9375,0.725,0.0,False
Jammu & Kashmir,Bandipur,2.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.6,0.0,False
Jammu & Kashmir,Baramula,56.0,187.0,0.0,33.0,0.26,1.2226666666666668,0.688,0.0,False
Jammu & Kashmir,Doda,2.0,9.0,0.0,2.0,0.18181818181818182,0.8181818181818182,0.6727272727272727,0.0,False
Jammu & Kashmir,Jammu,65.0,432.0,0.0,33.0,0.08312342569269521,1.0541561712846348,0.6332493702770781,0.0,False
Jammu & Kashmir,Kargil,4.0,13.0,0.0,0.0,0.0,0.8125,0.6,0.0,False
Jammu & Kashmir,Kathua,8.0,100.0,0.0,29.0,0.35802469135802467,1.2345679012345678,0.7185185185185184,0.0,False
Jammu & Kashmir,Kupwara,9.0,10.0,0.0,0.0,0.0,0.625,0.6,0.0,False
Jammu & Kashmir,Leh (ladakh),3.0,18.0,0.0,9.0,0.4090909090909091,0.8181818181818182,0.7454545454545454,0.0,False
Jammu & Kashmir,Pulwama,4.0,3.0,0.0,1.0,0.14285714285714285,0.42857142857142855,0.6571428571428571,0.0,False
Jammu & Kashmir,Punch,1.0,10.0,0.0,1.0,0.09090909090909091,0.9090909090909091,0.6363636363636364,0.0,False
Jammu & Kashmir,Rajauri,2.0,27.0,0.0,2.0,0.06896551724137931,0.9310344827586207,0.6275862068965516,0.0,False
Jammu & Kashmir,Srinagar,3.0,26.0,0.0,3.0,0.10714285714285714,0.9285714285714286,0.6428571428571429,0.0,False
Jammu & Kashmir,Udhampur,2.0,11.0,0.0,0.0,0.0,0.8461538461538461,0.6,0.0,False
Jammu And Kashmir,Doda,538.0,0.0,17.0,0.0,0.0,0.0,0.5905380333951762,0.03153988868274583,False
Jammu And Kashmir,Shopian,412.0,0.0,20.0,0.0,0.0,0.0,0.5854721549636803,0.048426150121065374,False
Jammu and Kashmir,?,0.0,1.0,0.0,0.0,0.0,1.0,0.6,0.0,False
Jammu and Kashmir,Anantnag,4191.0,96254.0,49.0,33329.0,17.52781209058581,41.1085300209428,0.911895938611267,0.004179811703674701,True
Jammu and Kashmir,Badgam,2431.0,28483.0,1.0,5345.0,4.913097677595628,21.266929095278122,0.8187568306010929,0.00011384335154826958,True
Jammu and Kashmir,Bandipore,2167.0,41320.0,89.0,13002.0,18.60115867716035,52.960919228068775,0.8970970510905489,0.013440058673234386,True
Jammu and Kashmir,Bandipur,0.0,1.0,0.0,0.0,0.0,1.0,0.6,0.0,False
Jammu and Kashmir,Baramula,5040.0,115240.0,93.0,35606.0,15.693478746370877,43.738861475580904,0.8975348587490327,0.0060477482164863665,True
Jammu and Kashmir,Budgam,1044.0,49742.0,17.0,24442.0,27.307487647282404,49.47488478833974,0.9223114513764457,0.004381821143508715,True
Jammu and Kashmir,Doda,5033.0,54806.0,29.0,22377.0,12.297630214825896,27.03103362175495,0.8422996135627027,0.00311881231926517,True
Jammu and Kashmir,Ganderbal,1054.0,23350.0,16.0,8278.0,13.367000556483026,30.625892719319268,0.9008347245409015,0.006149137451307735,True
Jammu and Kashmir,Jammu,5668.0,149504.0,42.0,53603.0,9.952075500406412,24.13776440414357,0.8952832376254879,0.0015220073311886617,True
Jammu and Kashmir,Kargil,676.0,5606.0,1.0,2197.0,2.7481532779316713,6.259490570986416,0.8434672206832872,0.0006925207756232687,True
Jammu and Kashmir,Kathua,3873.0,69422.0,12.0,27667.0,12.49577090381827,26.478844584048264,0.9125342355405187,0.0008016472008738804,True
Jammu and Kashmir,Kishtwar,1598.0,31771.0,10.0,13438.0,33.216353887399464,69.94345711509159,0.900053108642921,0.0027697414292588555,True
Jammu and Kashmir,Kulgam,1493.0,48233.0,10.0,19092.0,35.574099445812806,86.67490702379453,0.9091235632183907,0.002943825892696285,True
Jammu and Kashmir,Kupwara,3612.0,110179.0,67.0,31604.0,33.060026671111856,103.00382833497099,0.9105645812763665,0.005744486855404973,True
Jammu and Kashmir,Leh,256.0,4434.0,1.0,1870.0,3.2464241293532337,6.929795220326937,0.8485696517412935,0.0004664179104477612,True
Jammu and Kashmir,Poonch,0.0,4.0,0.0,1.0,0.25,1.0,0.7,0.0,False
Jammu and Kashmir,Pulwama,2306.0,62019.0,23.0,25057.0,17.499164094650208,36.557573158413085,0.8919913837448559,0.004174015285126396,True
Jammu and Kashmir,Punch,3379.0,81997.0,20.0,32086.0,47.723884454231275,115.94894711390155,0.926461143224149,0.002713450717595117,True
Jammu and Kashmir,Rajouri,3267.0,82761.0,12.0,35801.0,19.66231088004822,39.9478348408664,0.9220675105485231,0.0006171845032604526,True
Jammu and Kashmir,Ramban,2418.0,41723.0,6.0,24786.0,31.082804086832326,49.21605126007396,0.9320044296788483,0.0013466599845337387,True
Jammu and Kashmir,Reasi,2224.0,36224.0,14.0,14447.0,12.900305522192156,30.189146330584663,0.8859165006866812,0.0028154272379433748,True
Jammu and Kashmir,Samba,735.0,18656.0,12.0,8171.0,8.343826512766702,16.44514648811606,0.914585519412382,0.0028181681906760602,True
Jammu and Kashmir,Shupiyan,834.0,27098.0,1.0,11350.0,61.68566474605206,137.64850141417904,0.8845070422535211,0.00044014084507042255,True
Jammu and Kashmir,Srinagar,4113.0,129770.0,189.0,39784.0,12.356720430107528,32.15134724907709,0.8978379765395894,0.012468738250996316,True
Jammu and Kashmir,Udhampur,3451.0,73476.0,17.0,27254.0,12.705511485704841,29.90319933025463,0.846291522062469,0.0028379982271900966,True
Jammu and Kashmir,punch,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,False
Jammu and Kashmir,udhampur,0.0,1.0,0.0,0.0,0.0,1.0,0.6,0.0,False
Jharkhand,Bokaro,7271.0,192797.0,21.0,50614.0,10.063431931494131,35.846190154039625,0.8626134355393439,0.0008363897978692693,True
Jharkhand,Bokaro *,2.0,3.0,0.0,1.0,0.2,0.6,0.6799999999999999,0.0,False
Jharkhand,Chatra,7643.0,123360.0,41.0,35755.0,28.311646074363995,88.98626555762226,0.8700566134105457,0.0020114017317959527,True
Jharkhand,Deoghar,10276.0,139023.0,148.0,37386.0,14.165986853131361,48.24503244866258,0.8669591338289775,0.0064926488615854264,True
Jharkhand,Dhanbad,13421.0,280370.0,117.0,58096.0,8.373363845306743,36.94834171878917,0.8454325828548303,0.0032281942959786866,True
Jharkhand,Dumka,7125.0,149110.0,100.0,41964.0,14.55576201820108,46.69912299209238,0.8808833817534292,0.0037617026948030996,True
Jharkhand,East Singhbhum,9855.0,214443.0,119.0,66179.0,17.011990957693804,47.96277295636665,0.8898961086135212,0.004383775150500423,True
Jharkhand,East Singhbum,1447.0,0.0,53.0,0.0,0.0,0.0,0.5830528578879196,0.056490473706934434,False
Jharkhand,Garhwa,7721.0,151406.0,23.0,44745.0,28.57258386573919,80.0398967286284,0.8703783501018524,0.0015537811735968415,True
Jharkhand,Garhwa *,449.0,8156.0,0.0,563.0,1.5085227272727273,17.47170835792995,0.7178030303030303,0.0,True
Jharkhand,Giridih,17745.0,258155.0,101.0,62247.0,21.019836402121683,81.11571474315237,0.8922665208018288,0.003863464784758757,True
Jharkhand,Godda,6684.0,152292.0,18.0,50021.0,27.805259274739562,71.85348586679399,0.8806668779668941,0.000591578106069304,True
Jharkhand,Gumla,7903.0,145789.0,113.0,37293.0,13.86721666062532,47.44795198719087,0.8750762346579368,0.005084192035200062,True
Jharkhand,Hazaribag,681.0,19081.0,0.0,1842.0,1.4929648033126293,13.552848422109292,0.712936645962733,0.0,True
Jharkhand,Hazaribagh,7433.0,154954.0,43.0,43960.0,13.057285496957403,40.481191334752985,0.8621799419287045,0.0012285832987120897,True
Jharkhand,Jamtara,5341.0,77977.0,20.0,19684.0,21.733946926664952,73.32773990500257,0.9020435319899127,0.002743411574618673,True
Jharkhand,Khunti,3107.0,70340.0,55.0,16985.0,12.638730816352508,46.13402837417942,0.8507255394535267,0.0030317248417603584,True
Jharkhand,Kodarma,397.0,8473.0,0.0,1351.0,2.6189347079037804,14.737453771886763,0.7886048109965637,0.0,True
Jharkhand,Koderma,3793.0,67480.0,12.0,19939.0,17.645176271023185,54.56964540207327,0.8946111651580527,0.002139634195471759,True
Jharkhand,Latehar,3104.0,87415.0,13.0,24153.0,18.99394626460862,57.89139248771923,0.8792152955578468,0.0016585472005914278,True
Jharkhand,Lohardaga,3327.0,60328.0,59.0,14979.0,11.432406354866371,44.90966822236782,0.8340845318855263,0.0019739419277524217,True
Jharkhand,Pakaur,352.0,6352.0,0.0,1109.0,3.1944119769119768,15.890252718167156,0.7586334776334777,0.0,True
Jharkhand,Pakur,7664.0,90850.0,48.0,24285.0,19.743315830140958,72.03741917019794,0.8586764628843837,0.001926602770146005,True
Jharkhand,Palamau,313.0,6790.0,0.0,531.0,1.1325688073394495,12.159068454481298,0.7071559633027523,0.0,True
Jharkhand,Palamu,10942.0,249262.0,77.0,65766.0,26.874079724121145,88.35612581674442,0.8872480454741988,0.003463799695842002,True
Jharkhand,Pashchimi Singhbhum,710.0,26496.0,1.0,4407.0,6.3511598067197435,32.53977417566557,0.7424991237294076,0.0007886435331230284,True
Jharkhand,Purbi Singhbhum,1194.0,26986.0,0.0,4143.0,2.099673202614379,12.199938367159728,0.7318541451668387,0.0,True
Jharkhand,Ramgarh,3575.0,78556.0,16.0,19299.0,6.6270129963229465,24.026918588433414,0.8366715962903534,0.001589419603144346,True
Jharkhand,Ranchi,17431.0,320494.0,386.0,74282.0,14.19510424737496,56.129289769769414,0.8728410544770039,0.0035492546430400673,True
Jharkhand,Sahebganj,7540.0,141222.0,16.0,41333.0,24.013572443540653,68.76317554732978,0.8786393730590959,0.000621619542203382,True
Jharkhand,Sahibganj,448.0,5125.0,0.0,730.0,1.652231304185482,9.95558397700462,0.7398143545582899,0.0,True
Jharkhand,Seraikela-Kharsawan,4168.0,102894.0,43.0,32830.0,16.50182575172793,43.55445885907418,0.8877201948414917,0.004796729573140976,True
Jharkhand,Seraikela-kharsawan,1065.0,21912.0,0.0,2938.0,1.9860331173506118,13.067885228522378,0.7431293496520278,0.0,True
Jharkhand,Simdega,2517.0,98241.0,21.0,23268.0,24.110526215492165,88.29657103046485,0.9022259087866352,0.0031034358503143973,True
Jharkhand,West Singhbhum,8057.0,206593.0,50.0,64599.0,25.117642054700667,68.17733141615948,0.8550343178676416,0.0012647571629995377,True
Karnataka,Bagalkot,8560.0,142891.0,103.0,45492.0,9.925411235397366,26.237628208486928,0.8909390634407972,0.005680838203070397,True
Karnataka,Bagalkot *,275.0,3105.0,0.0,477.0,0.5335595776772247,3.2199606765783235,0.7012066365007542,0.0,True
Karnataka,Ballari,3221.0,69583.0,71.0,30086.0,7.247116252358684,15.231560531497287,0.8830839664478601,0.004197589073620525,True
Karnataka,Bangalore,8540.0,272001.0,5.0,56742.0,4.656757485454803,20.097293788434012,0.8503051161978366,8.506984241339286e-05,True
Karnataka,Bangalore Rural,3344.0,98080.0,171.0,24021.0,11.206913965687336,39.332136087614195,0.8562706124934523,0.015541905986426392,True
Karnataka,Belagavi,9311.0,145367.0,152.0,60271.0,5.32174070061394,11.32758672577262,0.8683859137732377,0.0043289652444582025,True
Karnataka,Belgaum,8151.0,188553.0,2.0,49352.0,4.267841272662638,14.454600940173506,0.8471936840857921,7.406090769048464e-05,True
Karnataka,Bellary,5139.0,104454.0,1.0,32180.0,6.58830797966312,18.397446689255673,0.8647600841526075,7.080147267063155e-05,True
Karnataka,Bengaluru,38208.0,668343.0,4596.0,175141.0,10.056352804344792,34.46850318645216,0.8786950029076336,0.032852389651425895,True
